Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Chapman, Ridge",SEC,South Carolina,Jr,P,2018,521,15,66,10.61,22.73,-12.12,0.137,0.333,0.451,0.342,31.82,24.24,9.55
"Charles, Aaron",Western Athletic,CSU Bakersfield,So,P,,,16,72,12.5,5.56,6.94,0.292,0.333,0.415,0.321,25,26.39,3.77
"Chatham, Clay",Ivy League,Dartmouth,Sr,P,,,22.2,99,25.25,6.06,19.19,0.315,0.354,0.402,0.329,18.18,20.2,2.88
"Chatman, Tyler",Southwestern,Alabama A&M,Sr,P,,,5.1,28,21.43,7.14,14.29,0.36,0.429,0.56,0.424,17.86,17.86,5.11
"Chavis, Ethan",Mid-Eastern,N.C. A&T,Fr,P,,,11.2,49,10.2,4.08,6.12,0.256,0.306,0.395,0.301,20.41,34.69,5.65
"Cheaney, Trevor",Big 10,Purdue,Jr,P,,,13,62,20.97,12.9,8.07,0.24,0.339,0.34,0.301,16.13,24.19,4.22
"Chentouf, Yaya",ACC,Pittsburgh,Jr,P,2018,1065,16.2,72,29.17,11.11,18.06,0.25,0.333,0.417,0.321,26.39,6.94,3.83
"Chestnut, Seth",Southern,Furman,Fr,P,,,0.2,5,20,40,-20,0.333,0.6,0.667,0.525,0,20,23.15
"Chilcutt, Luke",Mountain West,Air Force,Fr,P,,,9,45,17.78,6.67,11.11,0.325,0.378,0.525,0.381,15.56,26.67,4.15
"Childress, Corey",Sun Belt,Troy,Sr,P,,,11.2,54,42.59,12.96,29.63,0.261,0.352,0.522,0.368,11.11,9.26,4.4
"Childress, Kolton",Sun Belt,La.-Monroe,Jr,P,,,6.2,31,12.9,16.13,-3.23,0.308,0.419,0.5,0.398,25.81,19.35,6.37
"Chillari, Bill",ACC,Duke,So,P,,,11.2,52,25,11.54,13.46,0.244,0.346,0.289,0.293,13.46,26.92,2.7
"Chin, Justin",ASUN,NJIT,Sr,P,,,0.2,6,0,0,0,0.667,0.667,0.667,0.585,16.67,16.67,3.15
"Chionchio, Joe",Metro Atlantic,Manhattan,So,P,,,1,6,0,16.67,-16.67,0.25,0.5,1,0.571,16.67,33.33,22.15
"Chisolm, Blake",Southland,Sam Houston St.,Sr,P,2018,851,0.1,3,33.33,33.33,0,0,0.333,0,0.23,0,0,13.15
"Chivers, Zach",Metro Atlantic,Canisius,Fr,P,,,4.1,15,26.67,0,26.67,0.214,0.267,0.286,0.248,20,26.67,1.93
"Chock, Tanner",Big South,Presbyterian,Sr,P,,,23.1,108,19.44,12.04,7.4,0.275,0.37,0.33,0.317,16.67,25,3.84
"Choles, Chris",Summit League,North Dakota St.,Sr,P,,,17,73,17.81,9.59,8.22,0.27,0.37,0.381,0.336,27.4,17.81,4.15
"Chriss, Jordan",Ivy League,Columbia,So,P,,,17.2,91,9.89,7.69,2.2,0.417,0.462,0.583,0.447,16.48,27.47,4.83
"Christian, Brian",Colonial,Northeastern,Sr,P,,,20.1,94,22.34,9.57,12.77,0.317,0.394,0.61,0.42,13.83,23.4,5.93
"Christian, Holden",West Coast,Loyola Marymount,Fr,P,,,14.1,65,18.46,15.38,3.08,0.208,0.354,0.283,0.299,27.69,18.46,4
"Christian, Jacob",American East,UMBC,Jr,P,,,4.1,20,30,15,15,0.25,0.35,0.313,0.297,10,20,2.42
"Christie, Hank",Big 10,Northwestern,So,P,,,24.2,110,12.73,10,2.73,0.247,0.345,0.409,0.329,19.09,31.82,5.46
"Christman, Garrett",Big East,Butler,Sr,P,,,30.2,134,11.94,8.96,2.98,0.243,0.321,0.339,0.292,32.84,20.15,4.44
"Churby, Stone",Western Athletic,Sacramento St.,Fr,P,,,5.2,27,14.81,7.41,7.4,0.304,0.407,0.348,0.346,14.81,29.63,3.92
"Church, Preston",Big East,Creighton,Sr,P,,,16.1,70,14.29,12.86,1.43,0.183,0.286,0.283,0.258,24.29,31.43,4.39
"Churchill, Connor",SEC,Florida,Fr,P,,,2.2,12,33.33,8.33,25,0.273,0.333,0.364,0.307,25,8.33,0.87
"Ciandro, Andrew",Western Athletic,CSU Bakersfield,Fr,P,,,4.1,23,13.04,0,13.04,0.409,0.435,0.591,0.44,17.39,26.09,5.59
"Cilano, Ben",Missouri Valley,Bradley,So,P,,,4.2,27,18.52,25.93,-7.41,0.316,0.519,0.474,0.441,18.52,11.11,6.48
"Cillis, Teddy",Colonial,Hofstra,Sr,OF,,,10,50,30,20,10,0.237,0.4,0.263,0.318,12,16,3.45
"Ciocco, Jeff",Conference USA,Western Ky.,So,P,,,2.2,13,15.38,7.69,7.69,0.273,0.308,0.636,0.371,7.69,38.46,8.6
"Ciocco, Nick",Metro Atlantic,Saint Peters,Sr,OF,,,1,7,0,0,0,0.571,0.571,1.143,0.704,28.57,14.29,3.15
"Ciocia, Andrew",ASUN,Jacksonville,Sr,P,,,8.2,38,15.79,7.89,7.9,0.273,0.342,0.636,0.401,21.05,26.32,9.49
"Cioffi, Maxwell",SEC,Ole Miss,Fr,P,,,8.2,40,15,15,0,0.194,0.375,0.29,0.316,25,22.5,4.98
"Claborn, Koby",Southland,Abilene Christian,Jr,INF,,,1,3,33.33,33.33,0,0,0.333,0,0.23,33.33,0,4.15
"Clark, Chris",Mid-Eastern,Florida A&M,Jr,P,,,0.1,6,0,33.33,-33.33,0.667,0.833,1.333,0.764,16.67,0,93.15
"Clark, Colin",Horizon,Youngstown St.,Fr,P,,,10.1,57,5.26,17.54,-12.28,0.391,0.509,0.63,0.482,17.54,26.32,8.39
"Clark, Connor",American East,Stony Brook,Fr,P,,,4,21,14.29,14.29,0,0.25,0.381,0.313,0.318,19.05,23.81,4.65
"Clark, Connor",Mountain West,UNLV,Sr,P,,,6.1,22,31.82,4.55,27.27,0.143,0.182,0.286,0.203,27.27,22.73,3.47
"Clark, Ethan",OVC,Austin Peay,Fr,P,,,2.1,19,15.79,21.05,-5.26,0.462,0.579,0.538,0.48,15.79,5.26,7.43
"Clark, Hunter",OVC,Eastern Ill.,Jr,P,,,2.1,13,38.46,30.77,7.69,0.222,0.462,0.222,0.348,0,15.38,4.1
"Clark, Logan",Southland,Central Ark.,Jr,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,0,50,33.15
"Clark, Mat",ACC,Clemson,Fr,P,,,9.1,39,30.77,10.26,20.51,0.171,0.256,0.229,0.225,20.51,23.08,1.83
"Clark, Michael",Big West,Cal Poly,Jr,P,,,27.2,136,19.85,10.29,9.56,0.295,0.353,0.357,0.309,24.26,13.97,3.29
"Clarke, Bret",American East,Stony Brook,Jr,P,,,17.1,84,16.67,10.71,5.96,0.351,0.417,0.568,0.415,22.62,17.86,4.61
"Clarke, Chris",Pac 12,Southern Cal,So,P,,,22,97,14.43,10.31,4.12,0.256,0.33,0.384,0.312,30.93,20.62,3.83
"Clawson, Wesley",Mountain West,San Jose St.,Fr,P,,,6.1,40,12.5,7.5,5,0.486,0.525,0.6,0.478,22.5,10,3.47
"Clayton, Cyle",Southland,Nicholls St.,Fr,P,,,0.1,2,0,50,-50,1,1,1,0.784,0,0,33.15
"Clayton, John",American East,Albany (NY),So,P,,,27,110,16.36,5.45,10.91,0.252,0.291,0.398,0.295,26.36,27.27,3.44
"Clemente, Weston",Conference USA,Fla. Atlantic,Jr,P,,,8.1,44,29.55,20.45,9.1,0.286,0.432,0.457,0.391,6.82,20.45,4.88
"Clements, Chris",Big West,UC Santa Barbara,Jr,P,,,15,67,13.43,11.94,1.49,0.241,0.328,0.328,0.294,25.37,26.87,4.41
"Clenney, Nolan",ACC,NC State,Jr,P,,,8.2,45,26.67,26.67,0,0.258,0.489,0.484,0.431,13.33,11.11,8.51
"Clevenger, Zach",Atlantic 10,Massachusetts,Fr,P,,,2.2,18,11.11,11.11,0,0.467,0.556,0.933,0.605,5.56,27.78,17.24
"Clift, Gary",Horizon,Youngstown St.,So,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,50,0,33.15
"Cline, Austin",Atlantic 10,Dayton,Jr,P,,,26.1,124,14.52,11.29,3.23,0.306,0.379,0.454,0.359,28.23,17.74,4.87
"Clines, Jon",Southern,VMI,So,P,,,4.2,22,22.73,22.73,0,0.188,0.364,0.375,0.328,22.73,13.64,7.43
"Clinton, Zach",Big South,Liberty,Jr,P,,,22.2,94,15.96,10.64,5.32,0.235,0.33,0.358,0.306,23.4,26.6,4
"Cloonan, Dylan",ACC,Miami (FL),Fr,P,,,1.2,8,12.5,0,12.5,0.375,0.375,0.375,0.329,25,25,1.48
"Clyne, Patrick",Northeast,LIU Brooklyn,So,P,,,17,81,19.75,19.75,0,0.242,0.395,0.348,0.342,24.69,17.28,4.85
"Clynes, Blake",OVC,Murray St.,Jr,P,,,10.1,53,30.19,9.43,20.76,0.293,0.453,0.341,0.373,15.09,9.43,3.54
"Cmith, Cade",Big West,Hawaii,Fr,P,,,15.1,63,19.05,7.94,11.11,0.214,0.27,0.321,0.256,25.4,25.4,2.55
"Coates, Colin",SEC,Ole Miss,Jr,P,,,0.1,2,50,50,0,0,0.5,0,0.345,0,0,13.15
"Coconcelli, Dom",Atlantic 10,Dayton,So,P,,,4,23,13.04,17.39,-4.35,0.294,0.478,0.647,0.471,13.04,26.09,9.4
"Cofer, Jackson",Sun Belt,Troy,Sr,OF,,,13.1,57,26.32,7.02,19.3,0.208,0.263,0.264,0.236,21.05,26.32,1.77
"Cofer, Jackson",Western Athletic,Utah Valley,Sr,P,,,6.2,31,12.9,12.9,0,0.2,0.323,0.4,0.314,29.03,22.58,6.37
"Coffey, Adisyn",Pac 12,Arizona St.,Fr,INF,,,1.2,9,11.11,11.11,0,0.375,0.444,0.5,0.41,11.11,33.33,3.98
"Coffey, Brendan",Northeast,Sacred Heart,So,C,,,6,28,17.86,14.29,3.57,0.261,0.357,0.435,0.34,21.43,21.43,5.65
"Coffey, Brian",Mountain West,New Mexico,So,P,,,9,43,30.23,6.98,23.25,0.35,0.395,0.425,0.359,18.6,11.63,1.26
"Coffman, Nick",Southland,Incarnate Word,Jr,P,,,4.2,25,12,12,0,0.333,0.48,0.667,0.489,24,20,8.39
"Cohen, Chase",Sun Belt,Georgia Southern,Jr,P,2018,263,18.2,98,24.49,18.37,6.12,0.291,0.429,0.405,0.374,14.29,18.37,4.36
"Cohen, Harrison",Atlantic 10,George Washington,Fr,P,,,3.1,15,20,13.33,6.67,0.25,0.4,0.417,0.364,6.67,33.33,4.11
"Cohen, Tyler",West Coast,Loyola Marymount,Sr,P,,,10.1,48,20.83,10.42,10.41,0.293,0.396,0.317,0.329,22.92,16.67,3.25
"Cohn, Aaron",Northeast,Fairleigh Dickinson,Fr,P,,,9.2,49,12.24,14.29,-2.05,0.289,0.429,0.447,0.384,30.61,12.24,5.1
"Coker, Calvin",SEC,Auburn,Sr,P,2018,443,23.1,107,22.43,10.28,12.15,0.313,0.383,0.469,0.368,28.97,10.28,3.62
"Cole, Dazon",Mid American,Central Mich.,Jr,OF,2018,751,16,85,17.65,14.12,3.53,0.324,0.424,0.588,0.421,17.65,18.82,7.96
"Cole, Mason",SEC,Texas A&M,So,P,,,1.2,8,12.5,25,-12.5,0.167,0.375,0.167,0.282,37.5,12.5,6.48
"Coleman, Carson",SEC,Kentucky,Fr,P,,,8,34,44.12,14.71,29.41,0.172,0.294,0.207,0.241,5.88,20.59,1.27
"Coleman, Dylan",Missouri Valley,Missouri St.,Jr,P,2018,111,44,181,23.2,11.6,11.6,0.19,0.293,0.278,0.263,29.28,18.23,3.69
"Coles, Chad",Horizon,Youngstown St.,Fr,P,,,8,48,16.67,18.75,-2.08,0.303,0.458,0.545,0.418,12.5,18.75,7.27
"Colette, Jack",Mountain West,San Jose St.,Fr,OF,,,0.2,6,0,50,-50,0.333,0.667,0.333,0.492,33.33,0,48.15
"Coletti, Vince",Conference USA,Fla. Atlantic,Jr,P,,,30,135,14.81,6.67,8.14,0.32,0.378,0.484,0.371,24.44,22.22,4.75
"Colley, Devin",OVC,SIUE,So,P,,,3.2,17,23.53,0,23.53,0.375,0.353,0.563,0.372,0,35.29,0.65
"Collins, Casey",OVC,Eastern Ky.,Sr,P,,,13,60,38.33,20,18.33,0.13,0.333,0.217,0.274,10,18.33,2.84
"Collins, Jack",Colonial,Col. of Charleston,Fr,P,,,1,4,0,25,-25,0.333,0.5,0.333,0.392,50,0,6.15
"Collins, Jack",Mid American,Central Mich.,Jr,P,,,11.2,49,28.57,14.29,14.28,0.244,0.347,0.366,0.316,20.41,14.29,3.68
"Collins, Michael",Northeast,Mt. St. Marys,Jr,P,,,23,119,10.08,14.29,-4.21,0.33,0.403,0.511,0.38,16.81,26.05,5.45
"Collins, Zane",Horizon,Wright St.,Jr,P,,,16,64,20.31,17.19,3.12,0.137,0.297,0.216,0.25,39.06,9.38,4.58
"Colmore, Cam",AAC,East Carolina,So,P,,,1,8,25,12.5,12.5,0.571,0.625,0.571,0.525,0,12.5,2.15
"Colon, Joshua",ASUN,Lipscomb,Jr,P,,,26,117,12.82,12.82,0,0.27,0.368,0.32,0.313,24.79,24.79,3.84
"Colon, Matt",Colonial,James Madison,Sr,P,,,6.1,24,29.17,8.33,20.84,0.143,0.208,0.19,0.182,29.17,16.67,1.84
"Colvin, Clayton",AAC,Cincinnati,Jr,P,,,13,55,29.09,9.09,20,0.24,0.309,0.34,0.287,14.55,25.45,1.84
"Combs, Bailey",ACC,Georgia Tech,Jr,P,,,3.2,21,19.05,14.29,4.76,0.444,0.524,0.722,0.522,19.05,9.52,7.52
"Combs, Shane",ACC,Notre Dame,Jr,P,,,0.1,3,0,33.33,-33.33,0.5,0.667,0.5,0.523,33.33,0,33.15
"Compton, Max",Big West,UC Riverside,Sr,P,,,18.2,90,12.22,11.11,1.11,0.303,0.411,0.434,0.374,22.22,24.44,4.25
"Conaway, Clay",Colonial,Delaware,Jr,P,,,7.2,32,9.38,9.38,0,0.185,0.281,0.259,0.247,25,34.38,3.98
"Concato, Michael",Ivy League,Dartmouth,Sr,P,,,3.1,17,29.41,17.65,11.76,0.286,0.412,0.429,0.371,17.65,11.76,2.82
"Concevitch, Ian",Mid-Eastern,Savannah St.,So,P,,,1.2,9,22.22,11.11,11.11,0.429,0.556,1,0.616,11.11,11.11,15.65
"Conger, Maddux",SEC,Vanderbilt,Jr,P,2018,645,6.1,30,10,13.33,-3.33,0.346,0.433,0.538,0.418,23.33,23.33,6.26
"Conine, Brett",Big West,Cal St. Fullerton,Jr,P,2018,342,14,74,16.22,4.05,12.17,0.349,0.378,0.444,0.348,27.03,12.16,3.65
"Conlon, Jack",SEC,Texas A&M,Fr,P,,,1,3,0,0,0,0,0,0,0,100,0,3.15
"Conn, Trevor",Missouri Valley,Dallas Baptist,Sr,P,,,25.1,112,21.43,6.25,15.18,0.295,0.339,0.457,0.343,21.43,23.21,4.14
"Connolly, Charlie",Patriot,Navy,Fr,P,,,2.2,16,18.75,18.75,0,0.385,0.5,0.385,0.404,18.75,12.5,4.51
"Connolly, Ryan",Big East,Creighton,So,P,,,3,19,21.05,21.05,0,0.4,0.526,0.533,0.461,21.05,5.26,4.48
"Connolly, Shane",Southern,The Citadel,Fr,P,,,2,16,25,18.75,6.25,0.5,0.563,1,0.598,6.25,6.25,10.15
"Conroy, Henry",Metro Atlantic,Iona,So,P,,,3.1,18,11.11,16.67,-5.56,0.308,0.444,0.462,0.391,33.33,5.56,5.73
"Conroy, Ryan",Colonial,Elon,Jr,P,2018,235,22,105,17.14,14.29,2.85,0.224,0.324,0.247,0.265,32.38,13.33,3.56
"Constant, Ricky",American East,UMass Lowell,Jr,P,,,7.1,32,28.13,6.25,21.88,0.214,0.313,0.393,0.311,25,15.63,4.13
"Constantakos, Nik",Big South,Charleston So.,So,P,,,7.2,31,32.26,3.23,29.03,0.214,0.29,0.429,0.309,12.9,25.81,3.42
"Constantini, Austin",Atlantic 10,La Salle,Sr,INF,,,8,35,34.29,8.57,25.72,0.281,0.343,0.406,0.326,14.29,17.14,1.27
"Contento, Ben",Atlantic 10,St. Bonaventure,Sr,P,,,11.2,60,18.33,11.67,6.66,0.255,0.4,0.447,0.372,15,25,6.72
"Conway, Austin",ACC,Louisville,Sr,P,2018,918,9,43,23.26,20.93,2.33,0.235,0.395,0.559,0.404,18.6,18.6,8.26
"Conway, Cory",OVC,Morehead St.,Fr,P,,,20,77,28.57,9.09,19.48,0.188,0.286,0.275,0.259,19.48,24.68,3.6
"Cook, Braydon",OVC,Murray St.,Fr,P,,,12.1,64,20.31,18.75,1.56,0.286,0.438,0.469,0.396,15.63,18.75,5.54
"Cook, Brett",Metro Atlantic,Niagara,Jr,P,,,1.2,9,11.11,0,11.11,0.429,0.556,0.429,0.453,33.33,0,6.48
"Cook, Cole",Missouri Valley,Bradley,Jr,P,,,28.1,115,20,3.48,16.52,0.227,0.252,0.309,0.243,20.87,33.04,1.94
"Cook, Jeremy",ACC,Miami (FL),Fr,P,,,7,46,8.7,28.26,-19.56,0.25,0.522,0.458,0.428,10.87,19.57,11.58
"Cook, Karter",Mountain West,Air Force,Jr,P,,,0.2,2,50,0,50,0,0,0,0,50,0,-6.85
"Cook, Matt",OVC,Southeast Mo. St.,Fr,P,,,2.1,10,0,10,-10,0.333,0.4,0.667,0.446,10,50,10.77
"Cooner, Joey",Conference USA,Charlotte,Jr,P,,,24.2,118,15.25,11.02,4.23,0.31,0.415,0.45,0.381,16.95,26.27,4.97
"Cooper, Chris",Southland,A&M-Corpus Chris,Sr,P,,,12.2,59,18.64,11.86,6.78,0.239,0.356,0.348,0.314,18.64,22.03,4.87
"Cooper, Cristian",Southwestern,Prairie View,Sr,P,,,6,37,10.81,24.32,-13.51,0.393,0.541,0.5,0.459,24.32,10.81,6.31
"Cooper, Riley",Southland,Sam Houston St.,Sr,P,,,9.2,41,24.39,14.63,9.76,0.206,0.317,0.265,0.269,19.51,21.95,2.93
"Cooper, Sam",Atlantic 10,Massachusetts,Fr,P,,,8.1,45,11.11,11.11,0,0.351,0.422,0.73,0.461,26.67,15.56,8.95
"Copeland, Cameron",Southland,Houston Baptist,Sr,P,,,4.2,25,16,8,8,0.391,0.44,0.565,0.43,16,24,2.67
"Coppo, Tyler",American East,Hartford,So,P,,,7.1,28,25,14.29,10.71,0.125,0.25,0.25,0.233,10.71,39.29,4.7
"Corbell, Jack",Mid American,Miami (OH),Jr,P,,,9.1,43,30.23,6.98,23.25,0.333,0.372,0.385,0.33,11.63,18.6,1.28
"Corbin, Luke",Southern,Samford,So,P,,,0.2,10,10,40,-30,0.5,0.7,0.5,0.524,10,0,68.15
"Cordell, Brian",Mid-Eastern,UMES,Fr,OF,,,6.2,26,7.69,3.85,3.84,0.167,0.231,0.375,0.26,34.62,34.62,5.57
"Cordrey, Troy",Conference USA,UAB,Fr,P,,,4.1,18,16.67,5.56,11.11,0.353,0.389,0.588,0.41,27.78,16.67,2.42
"Cornatzer, Jason",Sun Belt,Appalachian St.,Fr,P,,,5.2,24,20.83,8.33,12.5,0.2,0.292,0.2,0.234,12.5,33.33,2.95
"Cornish, Austin",Southland,SFA,Jr,P,,,2.1,16,31.25,37.5,-6.25,0.222,0.563,0.222,0.414,6.25,6.25,8.39
"Correira, Arthur",Metro Atlantic,Quinnipiac,Fr,P,,,11.1,48,18.75,4.17,14.58,0.289,0.313,0.333,0.282,29.17,18.75,2.07
"Corrigan, Brady",Pac 12,Arizona St.,Fr,P,,,15,59,10.17,6.78,3.39,0.236,0.288,0.291,0.259,33.9,27.12,3.15
"Cortelli, Cody",Conference USA,FIU,Fr,P,,,4.2,21,23.81,23.81,0,0.133,0.381,0.333,0.337,33.33,4.76,8.15
"Coss, Mike",Metro Atlantic,Marist,Sr,P,,,15.1,56,26.79,12.5,14.29,0.102,0.232,0.143,0.191,37.5,14.29,2.75
"Costanzo, Michael",OVC,Austin Peay,Sr,P,2018,930,25,105,32.38,6.67,25.71,0.242,0.286,0.442,0.306,18.1,18.1,3.87
"Cota, Bryce",Big South,Campbell,So,P,,,2.2,14,14.29,35.71,-21.42,0,0.429,0,0.298,21.43,14.29,9.51
"Cota, Clark",Colonial,UNCW,Jr,OF,2018,293,10,45,22.22,20,2.22,0.194,0.356,0.222,0.283,17.78,24.44,3.85
"Cottingham-Beard, Sam",Summit League,Western Ill.,Sr,P,,,4,29,10.34,24.14,-13.8,0.35,0.586,0.65,0.53,13.79,20.69,12.4
"Coughlin, Cal",Big 12,TCU,So,P,,,10.1,42,19.05,11.9,7.15,0.167,0.262,0.167,0.208,28.57,23.81,3.05
"Coulter, Kevin",Southern,Mercer,Jr,P,,,13.2,63,31.75,14.29,17.46,0.291,0.397,0.418,0.363,20.63,9.52,3.15
"Counsellor, Austin",Metro Atlantic,Monmouth,Sr,P,,,14,63,25.4,7.94,17.46,0.298,0.349,0.316,0.298,19.05,19.05,1.93
"Cournoyer, Brenden",American East,Albany (NY),Fr,P,,,7,29,13.79,6.9,6.89,0.296,0.345,0.37,0.315,34.48,17.24,2.86
"Courtney, Justin",American East,Maine,Sr,P,,,7.1,27,37.04,11.11,25.93,0.045,0.185,0.091,0.149,18.52,22.22,2.02
"Coutinho, Ivan",Mid-Eastern,Bethune-Cookman,Sr,P,,,8,38,23.68,18.42,5.26,0.258,0.395,0.355,0.34,23.68,13.16,3.52
"Coutts, Jackson",Atlantic 10,Rhode Island,Fr,UT,,,0.2,3,0,33.33,-33.33,0,0.333,0,0.23,0,66.67,18.15
"Coverdale, Garrett",Mid-Eastern,Delaware St.,Sr,P,,,1,6,16.67,0,16.67,0.5,0.5,1.167,0.689,0,33.33,14.15
"Covers, Austin",AAC,East Carolina,Jr,P,,,2.1,10,20,10,10,0.222,0.3,0.222,0.245,40,10,2.67
"Covington, West",AAC,East Carolina,Sr,P,,,6.2,32,3.13,12.5,-9.37,0.259,0.344,0.296,0.29,25,34.38,4.76
"Coward, Connor",ACC,Virginia Tech,Sr,P,2018,783,34.2,165,23.03,9.7,13.33,0.273,0.352,0.424,0.334,18.79,19.39,3.82
"Cowart, Zach",Sun Belt,Georgia Southern,Jr,P,,,6.1,40,10,17.5,-7.5,0.455,0.55,0.606,0.494,20,15,5.28
"Cowell, Mike",Atlantic 10,Fordham,Jr,INF,,,10,49,20.41,4.08,16.33,0.341,0.388,0.432,0.356,20.41,18.37,2.35
"Cox, Austin",Southern,Mercer,Jr,P,2018,152,22.1,106,28.3,12.26,16.04,0.258,0.358,0.348,0.316,20.75,13.21,2.47
"Cox, Grant",Sun Belt,Louisiana,Jr,P,,,8.2,43,11.63,13.95,-2.32,0.273,0.442,0.364,0.373,30.23,13.95,5.59
"Cox, Jordan",Atlantic 10,Dayton,So,P,,,15.1,73,12.33,13.7,-1.37,0.267,0.37,0.317,0.312,23.29,24.66,4.14
"Cox, Taylor",Big South,Charleston So.,Sr,P,,,6,30,26.67,33.33,-6.66,0.25,0.5,0.55,0.452,10,13.33,9.81
"Coyne, Parker",SEC,South Carolina,Fr,P,,,9.2,39,28.21,10.26,17.95,0.182,0.282,0.303,0.263,10.26,30.77,3.8
"Craft, Derek",Conference USA,UTSA,Jr,P,2018,487,20.2,75,36,6.67,29.33,0.145,0.213,0.174,0.182,13.33,29.33,1.36
"Crane, Andrew",Sun Belt,Troy,Sr,P,,,38.1,167,24.55,13.17,11.38,0.215,0.317,0.368,0.304,19.76,23.35,5.12
"Craver, Jacob",Conference USA,Charlotte,Sr,P,,,3.2,17,5.88,17.65,-11.77,0.231,0.412,0.462,0.386,23.53,29.41,10.33
"Crawford, Brooks",ACC,Clemson,Jr,P,,,28.2,121,14.05,4.96,9.09,0.261,0.298,0.496,0.335,14.05,42.15,5.35
"Crawford, Jake",Southern,Furman,Jr,3B,,,9,45,11.11,13.33,-2.22,0.308,0.4,0.487,0.385,20,28.89,6.92
"Crebs, Austin",Northeast,Fairleigh Dickinson,Fr,P,,,9.2,51,19.61,17.65,1.96,0.3,0.451,0.5,0.416,23.53,11.76,7.39
"Creed, Cody",OVC,Southeast Mo. St.,Jr,P,,,8.1,37,13.51,18.92,-5.41,0.179,0.378,0.393,0.349,21.62,27.03,6.85
"Creger, Billy",Southern,Samford,Fr,P,,,6.2,28,21.43,17.86,3.57,0.1,0.321,0.1,0.238,21.43,21.43,4.6
"Creighton, Cole",American East,Stony Brook,Sr,P,,,9.2,35,14.29,2.86,11.43,0.182,0.229,0.303,0.234,42.86,20,4.13
"Crispin, Josh",Southwestern,Jackson St.,Jr,INF,,,0.2,2,0,0,0,0,0,0,0,100,0,3.15
"Criswell, Cooper",ACC,North Carolina,Jr,P,2018,391,26,124,23.39,4.03,19.36,0.33,0.371,0.574,0.399,19.35,19.35,4.84
"Criswell, Jeff",Big 10,Michigan,Fr,P,,,10,47,25.53,27.66,-2.13,0.121,0.362,0.212,0.289,25.53,10.64,4.65
"Crochet, Garrett",SEC,Tennessee,Fr,P,,,20.1,95,28.42,9.47,18.95,0.234,0.358,0.403,0.336,15.79,17.89,4.79
"Croner, Nathan",Missouri Valley,Evansville,So,P,,,12.1,60,25,15,10,0.171,0.417,0.22,0.326,10,21.67,5.13
"Cronin, Declan",Patriot,Holy Cross,Jr,P,,,22,106,16.98,12.26,4.72,0.33,0.425,0.516,0.405,30.19,10.38,4.15
"Cronin, Matt",SEC,Arkansas,So,P,,,15,57,33.33,7.02,26.31,0.17,0.228,0.302,0.233,15.79,28.07,3.15
"Crosby, Grant",OVC,Morehead St.,So,P,,,5.2,28,25,10.71,14.29,0.261,0.357,0.435,0.342,10.71,25,5.26
"Cross, Austin",Big South,Radford,Fr,P,,,0.1,1,100,0,100,0,0,0,0,0,0,-16.85
"Cross, Trevor",Missouri Valley,Illinois St.,Sr,P,,,9.2,49,26.53,14.29,12.24,0.243,0.367,0.297,0.304,14.29,16.33,3.26
"Crow, Louis",West Coast,San Diego,So,P,,,10,55,9.09,12.73,-3.64,0.386,0.491,0.705,0.493,18.18,21.82,9.05
"Croy, Brad",Mid American,Bowling Green,Jr,INF,,,12.1,62,20.97,12.9,8.07,0.314,0.419,0.392,0.362,8.06,27.42,3.48
"Crumley, Jason",Big South,Winthrop,So,OF,,,13.2,60,30,8.33,21.67,0.231,0.3,0.25,0.251,18.33,18.33,1.78
"Cruz, Richie",AAC,USF,Jr,P,,,4.2,24,25,16.67,8.33,0.278,0.417,0.278,0.328,16.67,12.5,3.86
"Cuas, Alex",Colonial,Towson,Jr,P,,,10,54,14.81,22.22,-7.41,0.282,0.444,0.333,0.359,22.22,14.81,5.45
"Culbertson, Peyton",Sun Belt,Arkansas St.,Jr,P,2018,237,21.1,92,20.65,14.13,6.52,0.224,0.348,0.329,0.308,19.57,23.91,4.09
"Culliver, Joshua",Big 10,Minnesota,Fr,P,,,6.1,31,16.13,12.9,3.23,0.296,0.387,0.296,0.316,12.9,32.26,3.47
"Cumbie, Trey",AAC,Houston,Jr,P,2018,390,30.2,124,28.23,4.84,23.39,0.233,0.274,0.336,0.267,28.23,15.32,2.82
"Cumming, Dylan",Western Athletic,Chicago St.,Fr,P,,,25,122,16.39,15.57,0.82,0.306,0.434,0.459,0.392,22.13,17.21,5.87
"Cunico, Dan",American East,UMass Lowell,Sr,P,,,4.2,25,20,20,0,0.278,0.44,0.444,0.388,24,8,8.15
"Cupo, Carson",Southern,Samford,So,P,,,2.1,13,7.69,15.38,-7.69,0.364,0.462,0.636,0.464,23.08,23.08,11.24
"Curlis, Connor",Big 10,Ohio State,Jr,P,2018,709,27.1,119,13.45,9.24,4.21,0.275,0.353,0.402,0.328,23.53,25.21,4
"Currao, Brad",Northeast,Wagner,Sr,P,,,10.1,48,22.92,6.25,16.67,0.216,0.333,0.243,0.272,18.75,18.75,3.35
"Currie, Stewart",ACC,Louisville,So,P,,,0.2,4,50,0,50,0.333,0.5,1,0.573,0,0,-1.85
